student_id,step,timestamp,concept,skill,item_id,irt_difficulty_b,irt_discrimination_a,student_theta,prior_mastery,is_correct,response_time_sec
STU_0347,10,2026-01-20T12:30:00+00:00,Python Concurrency & GIL,Python,ITEM_PYTH_001,0.743,1.712,-0.399,0.352,0,74
STU_0347,11,2026-01-20T12:32:00+00:00,Data Types & Mutability,Python,ITEM_DATA_008,-1.704,1.77,-0.419,0.08,0,52
STU_0347,12,2026-01-20T12:36:00+00:00,SQL Querying & Joins,SQL,ITEM_SQL _003,-1.38,1.502,-0.439,0.136,1,46
STU_0347,13,2026-01-20T12:41:00+00:00,Regularization & Loss Functions,Machine Learning,ITEM_REGU_004,0.392,1.639,-0.369,0.153,0,38
STU_0347,14,2026-01-20T12:46:00+00:00,Time Complexity & Big-O,Data Structures & Algorithms,ITEM_TIME_004,-0.484,1.228,-0.389,0.398,0,49
STU_0347,15,2026-01-20T12:51:00+00:00,RESTful APIs & HTTP,Backend Architecture,ITEM_REST_007,-0.357,1.585,-0.409,0.625,0,49
STU_0347,16,2026-01-20T12:54:00+00:00,Regularization & Loss Functions,Machine Learning,ITEM_REGU_006,0.531,1.436,-0.429,0.138,0,50
STU_0347,17,2026-01-20T12:56:00+00:00,Control Flow & Generators,Python,ITEM_CONT_005,-0.656,1.147,-0.449,0.377,1,30
STU_0347,18,2026-01-20T13:01:00+00:00,RESTful APIs & HTTP,Backend Architecture,ITEM_REST_008,-0.404,1.744,-0.379,0.563,1,28
STU_0347,19,2026-01-20T13:06:00+00:00,Caching & Consistency,System Design,ITEM_CACH_005,0.522,1.122,-0.309,0.306,1,43
STU_0347,20,2026-01-20T13:11:00+00:00,Pandas DataFrames,Python,ITEM_PAND_001,-0.22,1.725,-0.239,0.284,1,21
STU_0347,21,2026-01-20T13:14:00+00:00,Python Concurrency & GIL,Python,ITEM_PYTH_001,0.685,1.715,-0.169,0.317,0,44
STU_0347,22,2026-01-20T13:17:00+00:00,Gradient Boosting & Trees,Machine Learning,ITEM_GRAD_002,1.158,1.407,-0.189,0.253,0,55
STU_0347,23,2026-01-20T13:22:00+00:00,NumPy & Vectorization,Python,ITEM_NUMP_008,0.193,1.521,-0.209,0.261,1,53
STU_0347,24,2026-01-20T13:24:00+00:00,Transformers & Attention,Deep Learning,ITEM_TRAN_007,1.189,1.245,-0.139,0.86,1,66
STU_0347,25,2026-01-20T13:26:00+00:00,A/B Testing & Causal Inference,Statistics,ITEM_A/B _001,0.904,1.414,-0.069,0.098,0,52
STU_0348,1,2026-01-19T21:00:00+00:00,Control Flow & Generators,Python,ITEM_CONT_004,-0.809,1.277,-0.972,0.12,0,54
STU_0348,2,2026-01-19T21:04:00+00:00,A/B Testing & Causal Inference,Statistics,ITEM_A/B _004,1.13,1.593,-0.992,0.22,0,40
STU_0348,3,2026-01-19T21:07:00+00:00,Database Indexing & Query Plans,SQL,ITEM_DATA_001,1.027,1.405,-1.012,0.396,0,31
STU_0348,4,2026-01-19T21:10:00+00:00,Caching & Consistency,System Design,ITEM_CACH_001,0.535,1.562,-1.032,0.154,0,27
STU_0348,5,2026-01-19T21:12:00+00:00,Caching & Consistency,System Design,ITEM_CACH_007,0.359,1.383,-1.052,0.139,0,44
STU_0348,6,2026-01-19T21:16:00+00:00,Graph Algorithms,Data Structures & Algorithms,ITEM_GRAP_006,0.695,1.623,-1.072,0.491,0,39
STU_0348,7,2026-01-19T21:18:00+00:00,Distributed Systems & Scalability,System Design,ITEM_DIST_002,0.743,1.154,-1.092,0.373,0,47
STU_0348,8,2026-01-19T21:20:00+00:00,Control Flow & Generators,Python,ITEM_CONT_004,-0.628,1.776,-1.112,0.108,0,63
STU_0348,9,2026-01-19T21:22:00+00:00,NumPy & Vectorization,Python,ITEM_NUMP_008,0.062,1.516,-1.132,0.158,0,47
STU_0348,10,2026-01-19T21:27:00+00:00,Bias-Variance Tradeoff,Machine Learning,ITEM_BIAS_006,-0.579,1.607,-1.152,0.432,1,38
STU_0348,11,2026-01-19T21:31:00+00:00,Message Queues & Async Tasks,Backend Architecture,ITEM_MESS_004,0.501,1.339,-1.082,0.555,0,36
STU_0348,12,2026-01-19T21:33:00+00:00,Database Indexing & Query Plans,SQL,ITEM_DATA_002,1.221,1.113,-1.102,0.357,0,61
STU_0348,13,2026-01-19T21:37:00+00:00,Caching & Consistency,System Design,ITEM_CACH_008,0.395,1.599,-1.122,0.125,0,37
STU_0348,14,2026-01-19T21:40:00+00:00,Message Queues & Async Tasks,Backend Architecture,ITEM_MESS_003,0.362,1.25,-1.142,0.499,0,55
STU_0348,15,2026-01-19T21:45:00+00:00,Gradient Boosting & Trees,Machine Learning,ITEM_GRAD_001,0.931,1.594,-1.162,0.495,1,61
STU_0348,16,2026-01-19T21:49:00+00:00,Gradient Boosting & Trees,Machine Learning,ITEM_GRAD_001,0.987,1.164,-1.092,0.586,0,65
STU_0348,17,2026-01-19T21:52:00+00:00,Database Indexing & Query Plans,SQL,ITEM_DATA_005,1.351,1.506,-1.112,0.321,1,51
STU_0348,18,2026-01-19T21:57:00+00:00,Graph Algorithms,Data Structures & Algorithms,ITEM_GRAP_008,0.503,1.403,-1.042,0.442,0,26
STU_0348,19,2026-01-19T22:01:00+00:00,Evaluation Metrics,Machine Learning,ITEM_EVAL_001,0.258,1.108,-1.062,0.146,0,46
STU_0348,20,2026-01-19T22:04:00+00:00,A/B Testing & Causal Inference,Statistics,ITEM_A/B _008,1.186,1.597,-1.082,0.198,0,60
STU_0348,21,2026-01-19T22:08:00+00:00,RESTful APIs & HTTP,Backend Architecture,ITEM_REST_001,-0.267,1.315,-1.102,0.486,1,36
STU_0348,22,2026-01-19T22:13:00+00:00,Caching & Consistency,System Design,ITEM_CACH_006,0.431,1.415,-1.032,0.112,1,37
STU_0348,23,2026-01-19T22:18:00+00:00,A/B Testing & Causal Inference,Statistics,ITEM_A/B _002,0.883,1.318,-0.962,0.178,0,32
STU_0348,24,2026-01-19T22:21:00+00:00,Control Flow & Generators,Python,ITEM_CONT_002,-0.637,1.657,-0.982,0.097,1,35
STU_0348,25,2026-01-19T22:26:00+00:00,Time Complexity & Big-O,Data Structures & Algorithms,ITEM_TIME_008,-0.542,1.478,-0.912,0.308,0,37
STU_0349,1,2026-01-20T11:00:00+00:00,Window Functions,SQL,ITEM_WIND_002,0.515,1.655,-0.014,0.435,0,32
STU_0349,2,2026-01-20T11:02:00+00:00,Hypothesis Testing & p-values,Statistics,ITEM_HYPO_007,-0.43,1.476,-0.034,0.221,1,23
STU_0349,3,2026-01-20T11:04:00+00:00,Graph Algorithms,Data Structures & Algorithms,ITEM_GRAP_003,0.767,1.625,0.036,0.298,0,56
STU_0349,4,2026-01-20T11:07:00+00:00,Window Functions,SQL,ITEM_WIND_001,0.321,1.646,0.016,0.392,0,62
STU_0349,5,2026-01-20T11:10:00+00:00,Bias-Variance Tradeoff,Machine Learning,ITEM_BIAS_001,-0.429,1.441,-0.004,0.152,0,31
STU_0349,6,2026-01-20T11:14:00+00:00,SQL Querying & Joins,SQL,ITEM_SQL _005,-1.456,1.368,-0.024,0.413,1,47
STU_0349,7,2026-01-20T11:17:00+00:00,Evaluation Metrics,Machine Learning,ITEM_EVAL_006,0.173,1.613,0.046,0.365,1,43
STU_0349,8,2026-01-20T11:22:00+00:00,Transformers & Attention,Deep Learning,ITEM_TRAN_004,1.392,1.186,0.116,0.201,0,73
STU_0349,9,2026-01-20T11:24:00+00:00,Control Flow & Generators,Python,ITEM_CONT_001,-0.581,1.264,0.096,0.123,0,46
STU_0349,10,2026-01-20T11:29:00+00:00,RESTful APIs & HTTP,Backend Architecture,ITEM_REST_004,-0.473,1.238,0.076,0.529,1,57
STU_0349,11,2026-01-20T11:34:00+00:00,Evaluation Metrics,Machine Learning,ITEM_EVAL_003,0.119,1.582,0.146,0.479,1,58
STU_0349,12,2026-01-20T11:38:00+00:00,Neural Network Fundamentals,Deep Learning,ITEM_NEUR_004,0.484,1.529,0.216,0.541,1,39
STU_0349,13,2026-01-20T11:40:00+00:00,Python Concurrency & GIL,Python,ITEM_PYTH_004,0.759,1.652,0.286,0.249,0,40
STU_0349,14,2026-01-20T11:45:00+00:00,Python Concurrency & GIL,Python,ITEM_PYTH_002,0.723,1.579,0.266,0.224,0,47
STU_0349,15,2026-01-20T11:48:00+00:00,Caching & Consistency,System Design,ITEM_CACH_008,0.377,1.307,0.246,0.027,0,53
STU_0349,16,2026-01-20T11:53:00+00:00,Control Flow & Generators,Python,ITEM_CONT_002,-0.726,1.233,0.226,0.111,0,39
STU_0349,17,2026-01-20T11:55:00+00:00,Neural Network Fundamentals,Deep Learning,ITEM_NEUR_003,0.428,1.243,0.206,0.623,0,47
STU_0349,18,2026-01-20T11:57:00+00:00,Bias-Variance Tradeoff,Machine Learning,ITEM_BIAS_002,-0.534,1.187,0.186,0.137,0,29
STU_0349,19,2026-01-20T12:00:00+00:00,Evaluation Metrics,Machine Learning,ITEM_EVAL_002,0.167,1.561,0.166,0.573,0,36
STU_0349,20,2026-01-20T12:04:00+00:00,Window Functions,SQL,ITEM_WIND_003,0.214,1.171,0.146,0.352,0,37
STU_0349,21,2026-01-20T12:07:00+00:00,Graph Algorithms,Data Structures & Algorithms,ITEM_GRAP_003,0.74,1.178,0.126,0.269,0,44
STU_0349,22,2026-01-20T12:09:00+00:00,Pandas DataFrames,Python,ITEM_PAND_007,-0.279,1.47,0.106,0.458,0,35
STU_0349,23,2026-01-20T12:12:00+00:00,Gradient Boosting & Trees,Machine Learning,ITEM_GRAD_005,1.291,1.531,0.086,0.296,0,62
STU_0349,24,2026-01-20T12:14:00+00:00,NumPy & Vectorization,Python,ITEM_NUMP_007,0.177,1.172,0.066,0.516,0,40
STU_0349,25,2026-01-20T12:17:00+00:00,Transformers & Attention,Deep Learning,ITEM_TRAN_005,1.165,1.703,0.046,0.181,0,60
STU_0350,1,2026-01-21T17:00:00+00:00,A/B Testing & Causal Inference,Statistics,ITEM_A/B _002,1.017,1.38,-0.58,0.144,0,48
STU_0350,2,2026-01-21T17:03:00+00:00,Bias-Variance Tradeoff,Machine Learning,ITEM_BIAS_001,-0.687,1.542,-0.6,0.205,1,39
STU_0350,3,2026-01-21T17:06:00+00:00,Pandas DataFrames,Python,ITEM_PAND_001,-0.369,1.733,-0.53,0.255,0,42
STU_0350,4,2026-01-21T17:08:00+00:00,Regularization & Loss Functions,Machine Learning,ITEM_REGU_006,0.581,1.417,-0.55,0.487,0,48
STU_0350,5,2026-01-21T17:10:00+00:00,Python Concurrency & GIL,Python,ITEM_PYTH_005,0.776,1.563,-0.57,0.164,1,67
STU_0350,6,2026-01-21T17:12:00+00:00,Caching & Consistency,System Design,ITEM_CACH_006,0.395,1.141,-0.5,0.189,0,53
STU_0350,7,2026-01-21T17:14:00+00:00,Caching & Consistency,System Design,ITEM_CACH_001,0.425,1.696,-0.52,0.17,1,31
STU_0350,8,2026-01-21T17:19:00+00:00,Hypothesis Testing & p-values,Statistics,ITEM_HYPO_003,-0.582,1.747,-0.45,0.393,1,59
STU_0350,9,2026-01-21T17:24:00+00:00,Transformers & Attention,Deep Learning,ITEM_TRAN_005,1.124,1.589,-0.38,0.231,0,51
STU_0350,10,2026-01-21T17:26:00+00:00,A/B Testing & Causal Inference,Statistics,ITEM_A/B _005,1.156,1.281,-0.4,0.13,0,55
STU_0350,11,2026-01-21T17:30:00+00:00,Transformers & Attention,Deep Learning,ITEM_TRAN_008,1.331,1.165,-0.42,0.208,1,62
STU_0350,12,2026-01-21T17:34:00+00:00,Pandas DataFrames,Python,ITEM_PAND_007,-0.049,1.357,-0.35,0.23,0,33
STU_0350,13,2026-01-21T17:38:00+00:00,A/B Testing & Causal Inference,Statistics,ITEM_A/B _008,1.009,1.316,-0.37,0.117,0,50
STU_0350,14,2026-01-21T17:43:00+00:00,Window Functions,SQL,ITEM_WIND_005,0.546,1.718,-0.39,0.074,0,44
STU_0350,15,2026-01-21T17:48:00+00:00,Evaluation Metrics,Machine Learning,ITEM_EVAL_003,0.42,1.53,-0.41,0.225,0,69
STU_0350,16,2026-01-21T17:53:00+00:00,Distributed Systems & Scalability,System Design,ITEM_DIST_006,0.871,1.147,-0.43,0.454,1,54
STU_0350,17,2026-01-21T17:57:00+00:00,SQL Querying & Joins,SQL,ITEM_SQL _003,-1.598,1.656,-0.36,0.168,1,46
STU_0350,18,2026-01-21T18:02:00+00:00,Time Complexity & Big-O,Data Structures & Algorithms,ITEM_TIME_004,-0.542,1.705,-0.29,0.167,1,38
STU_0350,19,2026-01-21T18:07:00+00:00,Graph Algorithms,Data Structures & Algorithms,ITEM_GRAP_002,0.444,1.737,-0.22,0.349,1,57
STU_0350,20,2026-01-21T18:10:00+00:00,Regularization & Loss Functions,Machine Learning,ITEM_REGU_005,0.523,1.16,-0.15,0.438,0,39
STU_0350,21,2026-01-21T18:15:00+00:00,Control Flow & Generators,Python,ITEM_CONT_006,-0.703,1.793,-0.17,0.119,1,50
STU_0350,22,2026-01-21T18:19:00+00:00,Gradient Boosting & Trees,Machine Learning,ITEM_GRAD_005,1.236,1.142,-0.1,0.224,0,45
STU_0350,23,2026-01-21T18:22:00+00:00,Evaluation Metrics,Machine Learning,ITEM_EVAL_004,0.314,1.422,-0.12,0.203,1,26
STU_0350,24,2026-01-21T18:27:00+00:00,Database Indexing & Query Plans,SQL,ITEM_DATA_003,1.308,1.669,-0.05,0.554,1,88
STU_0350,25,2026-01-21T18:32:00+00:00,Time Complexity & Big-O,Data Structures & Algorithms,ITEM_TIME_002,-0.648,1.209,0.02,0.317,1,54
STU_0351,1,2026-01-08T12:00:00+00:00,Hypothesis Testing & p-values,Statistics,ITEM_HYPO_005,-0.23,1.549,-0.418,0.573,1,32
STU_0351,2,2026-01-08T12:04:00+00:00,Pandas DataFrames,Python,ITEM_PAND_007,-0.315,1.29,-0.348,0.229,1,46
STU_0351,3,2026-01-08T12:07:00+00:00,Authentication & Security,Backend Architecture,ITEM_AUTH_004,0.249,1.798,-0.278,0.287,0,44
STU_0351,4,2026-01-08T12:09:00+00:00,Bias-Variance Tradeoff,Machine Learning,ITEM_BIAS_008,-0.594,1.363,-0.298,0.577,1,49
STU_0351,5,2026-01-08T12:11:00+00:00,SQL Querying & Joins,SQL,ITEM_SQL _002,-1.516,1.128,-0.228,0.094,1,39
STU_0351,6,2026-01-08T12:15:00+00:00,SQL Querying & Joins,SQL,ITEM_SQL _005,-1.487,1.498,-0.158,0.257,1,47
STU_0351,7,2026-01-08T12:20:00+00:00,Pandas DataFrames,Python,ITEM_PAND_006,-0.108,1.223,-0.088,0.368,1,37
STU_0351,8,2026-01-08T12:22:00+00:00,Authentication & Security,Backend Architecture,ITEM_AUTH_007,0.081,1.756,-0.018,0.258,0,44
STU_0351,9,2026-01-08T12:24:00+00:00,SQL Querying & Joins,SQL,ITEM_SQL _008,-1.624,1.688,-0.038,0.39,0,26
STU_0351,10,2026-01-08T12:29:00+00:00,Gradient Boosting & Trees,Machine Learning,ITEM_GRAD_008,0.913,1.716,-0.058,0.087,1,38
STU_0351,11,2026-01-08T12:34:00+00:00,SQL Querying & Joins,SQL,ITEM_SQL _008,-1.664,1.159,0.012,0.351,0,26
STU_0351,12,2026-01-08T12:39:00+00:00,Bias-Variance Tradeoff,Machine Learning,ITEM_BIAS_001,-0.64,1.155,-0.008,0.653,1,25
STU_0351,13,2026-01-08T12:43:00+00:00,NumPy & Vectorization,Python,ITEM_NUMP_005,-0.014,1.552,0.062,0.79,1,47
STU_0351,14,2026-01-08T12:48:00+00:00,NumPy & Vectorization,Python,ITEM_NUMP_008,0.088,1.605,0.132,0.828,0,52
STU_0351,15,2026-01-08T12:50:00+00:00,Probability Distributions,Statistics,ITEM_PROB_007,0.006,1.586,0.112,0.488,1,29
STU_0351,16,2026-01-08T12:55:00+00:00,Pandas DataFrames,Python,ITEM_PAND_002,-0.037,1.336,0.182,0.482,1,46
STU_0351,17,2026-01-08T12:59:00+00:00,NumPy & Vectorization,Python,ITEM_NUMP_008,0.281,1.217,0.252,0.745,0,54
STU_0351,18,2026-01-08T13:03:00+00:00,Hypothesis Testing & p-values,Statistics,ITEM_HYPO_008,-0.451,1.17,0.232,0.65,1,47
STU_0351,19,2026-01-08T13:05:00+00:00,Pandas DataFrames,Python,ITEM_PAND_001,-0.009,1.238,0.302,0.575,1,24
STU_0351,20,2026-01-08T13:10:00+00:00,Neural Network Fundamentals,Deep Learning,ITEM_NEUR_006,0.301,1.378,0.372,0.048,0,44
STU_0351,21,2026-01-08T13:12:00+00:00,Window Functions,SQL,ITEM_WIND_008,0.486,1.384,0.352,0.581,0,39
STU_0351,22,2026-01-08T13:14:00+00:00,Evaluation Metrics,Machine Learning,ITEM_EVAL_008,0.151,1.52,0.332,0.228,0,45
STU_0351,23,2026-01-08T13:18:00+00:00,Python Concurrency & GIL,Python,ITEM_PYTH_005,0.768,1.575,0.312,0.71,0,50
STU_0351,24,2026-01-08T13:22:00+00:00,Gradient Boosting & Trees,Machine Learning,ITEM_GRAD_002,1.269,1.241,0.292,0.251,0,57
STU_0351,25,2026-01-08T13:25:00+00:00,Caching & Consistency,System Design,ITEM_CACH_006,0.233,1.172,0.272,0.365,1,42
STU_0352,1,2026-01-05T19:00:00+00:00,Gradient Boosting & Trees,Machine Learning,ITEM_GRAD_008,0.903,1.129,-0.336,0.216,0,55
STU_0352,2,2026-01-05T19:05:00+00:00,Window Functions,SQL,ITEM_WIND_008,0.241,1.118,-0.356,0.65,1,49
STU_0352,3,2026-01-05T19:08:00+00:00,A/B Testing & Causal Inference,Statistics,ITEM_A/B _005,0.927,1.771,-0.286,0.15,0,61
STU_0352,4,2026-01-05T19:13:00+00:00,RESTful APIs & HTTP,Backend Architecture,ITEM_REST_001,-0.143,1.195,-0.306,0.062,1,44
STU_0352,5,2026-01-05T19:16:00+00:00,Evaluation Metrics,Machine Learning,ITEM_EVAL_003,0.101,1.559,-0.236,0.423,1,52
STU_0352,6,2026-01-05T19:20:00+00:00,Database Indexing & Query Plans,SQL,ITEM_DATA_002,1.329,1.423,-0.166,0.606,1,51
STU_0352,7,2026-01-05T19:22:00+00:00,Bias-Variance Tradeoff,Machine Learning,ITEM_BIAS_003,-0.543,1.585,-0.096,0.311,0,44
STU_0352,8,2026-01-05T19:27:00+00:00,Distributed Systems & Scalability,System Design,ITEM_DIST_002,1.097,1.202,-0.116,0.643,1,34
STU_0352,9,2026-01-05T19:32:00+00:00,Neural Network Fundamentals,Deep Learning,ITEM_NEUR_008,0.243,1.585,-0.046,0.31,0,33
STU_0352,10,2026-01-05T19:34:00+00:00,Python Concurrency & GIL,Python,ITEM_PYTH_004,0.695,1.378,-0.066,0.511,0,41
STU_0352,11,2026-01-05T19:36:00+00:00,Time Complexity & Big-O,Data Structures & Algorithms,ITEM_TIME_006,-0.73,1.272,-0.086,0.139,0,27
STU_0352,12,2026-01-05T19:39:00+00:00,Control Flow & Generators,Python,ITEM_CONT_006,-0.555,1.564,-0.106,0.108,1,28
STU_0352,13,2026-01-05T19:41:00+00:00,Neural Network Fundamentals,Deep Learning,ITEM_NEUR_006,0.406,1.485,-0.036,0.279,1,47
STU_0352,14,2026-01-05T19:46:00+00:00,Database Indexing & Query Plans,SQL,ITEM_DATA_005,1.147,1.761,0.034,0.677,0,66
STU_0352,15,2026-01-05T19:50:00+00:00,Authentication & Security,Backend Architecture,ITEM_AUTH_002,0.043,1.435,0.014,0.49,1,32
STU_0352,16,2026-01-05T19:53:00+00:00,Graph Algorithms,Data Structures & Algorithms,ITEM_GRAP_008,0.7,1.533,0.084,0.158,1,43
STU_0352,17,2026-01-05T19:56:00+00:00,Python Concurrency & GIL,Python,ITEM_PYTH_004,0.729,1.659,0.154,0.46,0,56
STU_0352,18,2026-01-05T20:01:00+00:00,A/B Testing & Causal Inference,Statistics,ITEM_A/B _001,0.946,1.646,0.134,0.135,0,63
STU_0352,19,2026-01-05T20:05:00+00:00,Regularization & Loss Functions,Machine Learning,ITEM_REGU_005,0.653,1.125,0.114,0.559,0,47
STU_0352,20,2026-01-05T20:07:00+00:00,Distributed Systems & Scalability,System Design,ITEM_DIST_001,1.015,1.783,0.094,0.707,0,47
STU_0352,21,2026-01-05T20:09:00+00:00,Pandas DataFrames,Python,ITEM_PAND_006,-0.139,1.778,0.074,0.336,0,50
STU_0352,22,2026-01-05T20:12:00+00:00,Caching & Consistency,System Design,ITEM_CACH_001,0.227,1.614,0.054,0.282,1,33
STU_0352,23,2026-01-05T20:15:00+00:00,Graph Algorithms,Data Structures & Algorithms,ITEM_GRAP_005,0.426,1.607,0.124,0.31,0,34
STU_0352,24,2026-01-05T20:18:00+00:00,Time Complexity & Big-O,Data Structures & Algorithms,ITEM_TIME_007,-0.611,1.116,0.104,0.125,0,45
STU_0352,25,2026-01-05T20:22:00+00:00,Python Concurrency & GIL,Python,ITEM_PYTH_002,0.942,1.537,0.084,0.414,1,54
STU_0353,1,2026-01-13T12:00:00+00:00,SQL Querying & Joins,SQL,ITEM_SQL _003,-1.579,1.55,-1.103,0.334,1,49
STU_0353,2,2026-01-13T12:03:00+00:00,Probability Distributions,Statistics,ITEM_PROB_003,0.302,1.465,-1.033,0.164,0,54
STU_0353,3,2026-01-13T12:06:00+00:00,Message Queues & Async Tasks,Backend Architecture,ITEM_MESS_001,0.356,1.288,-1.053,0.223,0,49
STU_0353,4,2026-01-13T12:09:00+00:00,Evaluation Metrics,Machine Learning,ITEM_EVAL_004,0.222,1.301,-1.073,0.346,0,28
STU_0353,5,2026-01-13T12:12:00+00:00,Distributed Systems & Scalability,System Design,ITEM_DIST_002,1.013,1.373,-1.093,0.556,0,48
STU_0353,6,2026-01-13T12:15:00+00:00,Graph Algorithms,Data Structures & Algorithms,ITEM_GRAP_005,0.504,1.454,-1.113,0.121,1,43
STU_0353,7,2026-01-13T12:19:00+00:00,SQL Querying & Joins,SQL,ITEM_SQL _003,-1.341,1.249,-1.043,0.454,0,22
STU_0353,8,2026-01-13T12:22:00+00:00,Caching & Consistency,System Design,ITEM_CACH_001,0.436,1.39,-1.063,0.343,0,47
STU_0353,9,2026-01-13T12:26:00+00:00,Time Complexity & Big-O,Data Structures & Algorithms,ITEM_TIME_008,-0.732,1.14,-1.083,0.651,1,33
STU_0353,10,2026-01-13T12:29:00+00:00,Regularization & Loss Functions,Machine Learning,ITEM_REGU_002,0.334,1.386,-1.013,0.51,1,45
STU_0353,11,2026-01-13T12:33:00+00:00,Probability Distributions,Statistics,ITEM_PROB_006,0.347,1.49,-0.943,0.148,1,29
STU_0353,12,2026-01-13T12:38:00+00:00,Message Queues & Async Tasks,Backend Architecture,ITEM_MESS_005,0.322,1.325,-0.873,0.201,1,50
STU_0353,13,2026-01-13T12:42:00+00:00,Python Concurrency & GIL,Python,ITEM_PYTH_002,0.912,1.581,-0.803,0.217,0,52
STU_0353,14,2026-01-13T12:46:00+00:00,Neural Network Fundamentals,Deep Learning,ITEM_NEUR_004,0.336,1.135,-0.823,0.399,1,29
STU_0353,15,2026-01-13T12:49:00+00:00,Message Queues & Async Tasks,Backend Architecture,ITEM_MESS_008,0.313,1.521,-0.753,0.345,0,42
STU_0353,16,2026-01-13T12:51:00+00:00,A/B Testing & Causal Inference,Statistics,ITEM_A/B _006,0.868,1.279,-0.773,0.131,1,61
STU_0353,17,2026-01-13T12:54:00+00:00,A/B Testing & Causal Inference,Statistics,ITEM_A/B _006,1.029,1.736,-0.703,0.288,1,64
STU_0353,18,2026-01-13T12:57:00+00:00,Window Functions,SQL,ITEM_WIND_001,0.223,1.112,-0.633,0.578,1,38
STU_0353,19,2026-01-13T13:00:00+00:00,Window Functions,SQL,ITEM_WIND_006,0.411,1.675,-0.563,0.654,0,38
STU_0353,20,2026-01-13T13:02:00+00:00,Distributed Systems & Scalability,System Design,ITEM_DIST_006,0.933,1.711,-0.583,0.5,0,65
STU_0353,21,2026-01-13T13:07:00+00:00,Message Queues & Async Tasks,Backend Architecture,ITEM_MESS_008,0.563,1.629,-0.603,0.31,0,53
STU_0353,22,2026-01-13T13:09:00+00:00,Probability Distributions,Statistics,ITEM_PROB_008,0.058,1.32,-0.623,0.301,1,49
STU_0353,23,2026-01-13T13:12:00+00:00,Bias-Variance Tradeoff,Machine Learning,ITEM_BIAS_008,-0.637,1.199,-0.553,0.281,1,45
STU_0353,24,2026-01-13T13:17:00+00:00,Control Flow & Generators,Python,ITEM_CONT_007,-0.8,1.501,-0.483,0.164,1,49
STU_0353,25,2026-01-13T13:22:00+00:00,Time Complexity & Big-O,Data Structures & Algorithms,ITEM_TIME_008,-0.42,1.345,-0.413,0.714,1,27
STU_0354,1,2026-01-18T18:00:00+00:00,SQL Querying & Joins,SQL,ITEM_SQL _004,-1.526,1.416,-0.349,0.344,0,53
STU_0354,2,2026-01-18T18:03:00+00:00,RESTful APIs & HTTP,Backend Architecture,ITEM_REST_006,-0.481,1.504,-0.369,0.221,0,39
STU_0354,3,2026-01-18T18:08:00+00:00,Pandas DataFrames,Python,ITEM_PAND_003,-0.11,1.46,-0.389,0.618,1,35
STU_0354,4,2026-01-18T18:12:00+00:00,Pandas DataFrames,Python,ITEM_PAND_003,-0.372,1.649,-0.319,0.686,1,10
STU_0354,5,2026-01-18T18:17:00+00:00,Python Concurrency & GIL,Python,ITEM_PYTH_006,0.704,1.112,-0.249,0.379,0,39
STU_0354,6,2026-01-18T18:22:00+00:00,Message Queues & Async Tasks,Backend Architecture,ITEM_MESS_004,0.463,1.682,-0.269,0.206,0,44
STU_0354,7,2026-01-18T18:24:00+00:00,Pandas DataFrames,Python,ITEM_PAND_002,-0.129,1.227,-0.289,0.743,1,42
STU_0354,8,2026-01-18T18:27:00+00:00,Bias-Variance Tradeoff,Machine Learning,ITEM_BIAS_006,-0.315,1.312,-0.219,0.175,0,42
STU_0354,9,2026-01-18T18:29:00+00:00,Evaluation Metrics,Machine Learning,ITEM_EVAL_001,0.246,1.596,-0.239,0.286,1,37
STU_0354,10,2026-01-18T18:33:00+00:00,Evaluation Metrics,Machine Learning,ITEM_EVAL_002,0.173,1.266,-0.169,0.415,1,46
STU_0354,11,2026-01-18T18:36:00+00:00,Authentication & Security,Backend Architecture,ITEM_AUTH_008,0.18,1.118,-0.099,0.062,0,43
STU_0354,12,2026-01-18T18:39:00+00:00,Transformers & Attention,Deep Learning,ITEM_TRAN_003,1.14,1.525,-0.119,0.199,0,54
STU_0354,13,2026-01-18T18:44:00+00:00,Window Functions,SQL,ITEM_WIND_005,0.22,1.405,-0.139,0.571,1,42
STU_0354,14,2026-01-18T18:47:00+00:00,Probability Distributions,Statistics,ITEM_PROB_002,0.306,1.497,-0.069,0.137,1,48
STU_0354,15,2026-01-18T18:49:00+00:00,Message Queues & Async Tasks,Backend Architecture,ITEM_MESS_007,0.334,1.797,0.001,0.185,0,56
STU_0354,16,2026-01-18T18:53:00+00:00,Data Types & Mutability,Python,ITEM_DATA_006,-1.672,1.191,-0.019,0.461,1,25
STU_0354,17,2026-01-18T18:56:00+00:00,Window Functions,SQL,ITEM_WIND_002,0.54,1.715,0.051,0.648,1,70
STU_0354,18,2026-01-18T19:00:00+00:00,Evaluation Metrics,Machine Learning,ITEM_EVAL_001,0.263,1.484,0.121,0.52,0,45
STU_0354,19,2026-01-18T19:02:00+00:00,Data Types & Mutability,Python,ITEM_DATA_007,-1.982,1.468,0.101,0.558,1,33
STU_0354,20,2026-01-18T19:04:00+00:00,Database Indexing & Query Plans,SQL,ITEM_DATA_007,1.164,1.546,0.171,0.294,0,70
STU_0354,21,2026-01-18T19:06:00+00:00,Probability Distributions,Statistics,ITEM_PROB_004,0.062,1.261,0.151,0.293,1,40
